sample_name,seqcount
10249.M025.03V,16083.0
10249.M026.02R,9745.0
10249.M027.03R,10531.0
10249.M025.01R,16664.0
10249.C046.01SS,4669.0
10249.M001.03V,8812.0
10249.M018.01R,8728.0
10249.C043.06SS,9193.0
10249.M002.02R,20491.0
10249.M018.03V,10188.0
10249.C041.09SS,27996.0
10249.M019.02V,6074.0
10249.M020.01R,7391.0
10249.C001.04SS,12153.0
10249.M038.02V,11483.0
10249.M023.02R,22915.0
10249.C043.07SS,30230.0
10249.M021.02V,11137.0
10249.M039.01R,14472.0
10249.C044.08SS,9367.0
10249.M020.03V,11400.0
10249.M022.01V,14299.0
10249.C041.08SS,14904.0
10249.M033.01SS,11443.0
10249.M033.02V,27192.0
10249.M036.01SS,22552.0
10249.M030.01V,14655.0
10249.M032.01R,19933.0
10249.M031.02R,17010.0
10249.M029.01V,7481.0
10249.M030.03R,10017.0
10249.M011.03R,8160.0
10249.M010.02R,6804.0
10249.M043.01R,17303.0
10249.M008.01V,10480.0
10249.M008.03R,7880.0
10249.C043.05SS,14066.0
10249.M042.02V,12506.0
10249.M011.01V,11414.0
10249.M009.02R,20651.0
10249.M012.02V,7865.0
10249.M041.01V,11495.0
10249.M022.01R,44799.0
10249.M038.01SS,22589.0
10249.M039.01V,10098.0
10249.M023.02V,18373.0
10249.M032.01SS,11281.0
10249.C027.14SS,11722.0
10249.M038.02R,21202.0
10249.M020.01V,10566.0
10249.M037.01SS,19820.0
10249.M018.03R,10501.0
10249.M019.02R,11406.0
10249.M002.02V,9548.0
10249.C017.10SS,3815.0
10249.M001.03R,21973.0
10249.M018.01V,9053.0
10249.C027.15SS,22465.0
10249.C042.06SS,11608.0
10249.M041.01R,14472.0
10249.M012.02R,8851.0
10249.M043.03R,22249.0
10249.M008.03V,14731.0
10249.M009.02V,5404.0
10249.M011.01R,5616.0
10249.C025.03SS,8126.0
10249.M011.03V,9521.0
10249.M008.01R,7927.0
10249.M043.01V,10097.0
10249.M010.02V,12898.0
10249.M029.01R,9542.0
10249.M031.02V,16051.0
10249.C042.07SS,10751.0
10249.M030.03V,11837.0
10249.M032.01V,12960.0
10249.M030.01R,11117.0
10249.C032.14SS,17528.0
10249.M022.01SS,10740.0
10249.M033.02R,11335.0
10249.M027.01SS,11954.0
10249.C038.09SS,7408.0
10249.M046.01V,8087.0
10249.M016.01V,7913.0
10249.C032.13SS,23218.0
10249.M014.01R,7556.0
10249.M016.03R,14867.0
10249.M017.02R,16573.0
10249.M044.01R,44567.0
10249.M036.02R,23234.0
10249.C038.08SS,14254.0
10249.M037.03R,18547.0
10249.M035.01R,10063.0
10249.M008.01SS,13505.0
10249.M037.01V,14138.0
10249.C035.07SS,10222.0
10249.M007.01SS,12929.0
10249.M002.01SS,14759.0
10249.M034.02V,7756.0
10249.C037.08SS,9003.0
10249.M025.01V,17637.0
10249.M026.02V,13928.0
10249.M018.01SS,12817.0
10249.M027.03V,12056.0
10249.M024.02R,25788.0
10249.M025.03R,13851.0
10249.M017.01SS,13557.0
10249.M027.01R,12982.0
10249.M012.01SS,14882.0
10249.M001.04V,13776.0
10249.M006.01R,14652.0
10249.M005.02R,18827.0
10249.M007.02V,18861.0
10249.M025.02R,18160.0
10249.M024.03R,11576.0
10249.M026.01R,9910.0
10249.M024.01V,15821.0
10249.C012.03SS,20437.0
10249.M007.03V,16730.0
10249.M042.01SS,14025.0
10249.M005.01V,18029.0
10249.M010.01SS,16341.0
10249.M007.01R,22713.0
10249.M005.03R,7134.0
10249.M004.02R,11186.0
10249.C038.07SS,10747.0
10249.C045.01SS,7944.0
10249.M015.01R,7700.0
10249.M017.03R,10402.0
10249.M016.02R,12790.0
10249.C035.08SS,9614.0
10249.M047.01V,8248.0
10249.M014.02V,9612.0
10249.C030.12SS,19532.0
10249.M017.01V,21432.0
10249.M044.02V,11846.0
10249.C037.07SS,27792.0
10249.M005.01SS,14488.0
10249.M036.01V,13798.0
10249.M035.02V,17677.0
10249.M034.03V,17743.0
10249.M037.02R,10623.0
10249.M036.03R,16268.0
10249.C030.13SS,9339.0
10249.M034.01R,8507.0
10249.C042.08SS,9684.0
10249.M041.02V,11287.0
10249.M012.01V,8903.0
10249.M010.03V,16210.0
10249.M009.01R,10228.0
10249.M011.02V,16188.0
10249.M042.01V,19332.0
10249.M012.03R,4674.0
10249.M042.03R,46651.0
10249.M020.01SS,10981.0
10249.M009.03V,10800.0
10249.M043.02R,8351.0
10249.M010.01R,13779.0
10249.M029.02V,13195.0
10249.M031.01R,8158.0
10249.M032.02R,11278.0
10249.M033.03R,10033.0
10249.M030.02V,10911.0
10249.M033.01V,27161.0
10249.M022.02V,13933.0
10249.M021.01V,16073.0
10249.M023.01R,37311.0
10249.M038.01V,15635.0
10249.M021.03R,29086.0
10249.M019.01V,14808.0
10249.M018.02R,12736.0
10249.M035.01SS,7168.0
10249.M030.01SS,23646.0
10249.C044.03SS,8306.0
10249.C041.03SS,6896.0
10249.C034.10SS,24025.0
10249.C024.13SS,19595.0
10249.C031.10SS,11403.0
10249.C036.05SS,26479.0
10249.C044.02SS,12842.0
10249.C024.12SS,11853.0
10249.C036.04SS,16143.0
10249.C034.08SS,25207.0
10249.C011.14SS,19762.0
10249.C033.07SS,14151.0
10249.C034.09SS,7917.0
10249.C014.15SS,2250.0
10249.C011.12SS,11497.0
10249.C044.05SS,6030.0
10249.C041.05SS,39227.0
10249.C024.15SS,15268.0
10249.C024.14SS,8763.0
10249.C011.11SS,10115.0
10249.C043.04SS,9975.0
10249.C033.09SS,14621.0
10249.C034.07SS,38562.0
10249.C033.08SS,16174.0
10249.C043.02SS,18747.0
10249.C009.14SS,13941.0
10249.C033.10SS,19342.0
10249.C035.04SS,14801.0
10249.C032.11SS,15231.0
10249.C027.12SS,4958.0
10249.C002.14SS,11823.0
10249.C001.31SS,23477.0
10249.C008.14SS,11535.0
10249.C032.10SS,18715.0
10249.C027.13SS,10285.0
10249.C027.09SS,31946.0
10249.C002.15SS,15042.0
10249.C042.03SS,15646.0
10249.C001.30SS,9456.0
10249.C035.06SS,12519.0
10249.C027.10SS,10787.0
10249.C002.16SS,43121.0
10249.C001.29SS,31239.0
10249.C007.17SS,20356.0
10249.C008.12SS,39659.0
10249.C042.05SS,13433.0
10249.C008.13SS,10838.0
10249.C025.14SS,13577.0
10249.C010.14SS,28171.0
10249.C025.11SS,12030.0
10249.C007.18SS,43365.0
10249.C005.17SS,13938.0
10249.C010.15SS,14138.0
10249.C007.19SS,17266.0
10249.C005.16SS,19109.0
10249.C030.09SS,12518.0
10249.C037.06SS,20808.0
10249.C038.06SS,13629.0
10249.C010.16SS,9040.0
10249.C025.13SS,8562.0
10249.C005.15SS,17744.0
10249.C030.10SS,17622.0
10249.C038.05SS,18522.0
10249.C025.12SS,18444.0
10249.C030.11SS,16704.0
10249.C037.04SS,13730.0
10249.C038.04SS,9560.0
10894.CH1547,17365.0
10894.CH190,18.0
10894.CH1911,86291.0
10894.CH688,90643.0
10894.CH1859,5980.0
10894.CH554,36937.0
10894.CH1464,55370.0
10894.CH1234,55841.0
10894.CH2037,145012.0
10894.CH631,56216.0
10894.CH1508,33621.0
10894.CH203,64946.0
10894.CH51,29373.0
10894.CH805,35038.0
10894.CH1563,6263.0
10894.CH268,79468.0
10894.CH1622,17697.0
10894.CH1816,52923.0
10894.CH926,28476.0
10894.CH898,17995.0
10894.CH2078,117742.0
10894.CH570,160723.0
10894.CH1440,50366.0
10894.CH1592,5784.0
10894.CH577,129553.0
10894.CH1447,2712.0
10894.CH921,215.0
10894.CH715,37772.0
10894.CH788,127227.0
10894.CH2089,76526.0
10894.CH1564,91622.0
10894.CH204,1965.0
10894.CH636,49324.0
10894.CH553,48683.0
10894.CH1463,172038.0
10894.CH1258,107735.0
10894.CH612,173758.0
10894.CH197,28.0
10894.CH998,21595.0
10894.CH1540,90009.0
10894.CH1495,60458.0
10894.CH245,82173.0
10894.CH1973,20469.0
10894.CH843,24825.0
10894.CH1692,15525.0
10894.CH1747,141859.0
10894.CH1918,49477.0
10894.CH1985,157812.0
10894.CH1664,112500.0
10894.CH1406,40851.0
10894.CH536,4549.0
10894.CH1708,46507.0
10894.CH58,82038.0
10894.CH1284,41994.0
10894.CH1882,64262.0
10894.CH867,26659.0
10894.CH1010,22006.0
10894.CH891,91954.0
10894.CH1640,98317.0
10894.CH770,104420.0
10894.CH1874,23152.0
10894.CH1272,33605.0
10894.CH1792,27637.0
10894.CH1647,157430.0
10894.CH777,1713.0
10894.CH896,42937.0
10894.CH290,1454.0
10894.CH928,26143.0
10894.CH127,288.0
10894.CH588,123231.0
10894.CH781,18013.0
10894.CH34,32492.0
10894.CH1356,18469.0
10894.CH1283,123523.0
10894.CH1506,60373.0
10894.CH1608,104600.0
10894.CH1401,15991.0
10894.CH1663,86937.0
10894.CH753,41108.0
10894.CH1384,30260.0
10894.CH1319,26131.0
10894.CH1740,91337.0
10894.CH1695,108104.0
10894.CH10,20536.0
10894.CH1372,35233.0
10894.CH1575,479.0
10894.CH799,132234.0
10894.CH590,94524.0
10894.CH2098,21911.0
10894.CH1325,53952.0
10894.CH215,134832.0
10894.CH47,19556.0
10894.CH1923,39271.0
10894.CH566,150816.0
10894.CH704,23897.0
10894.CH1634,39468.0
10894.CH1907,69046.0
10894.CH1301,123598.0
10894.CH1484,86240.0
10894.CH668,16743.0
10894.CH1551,65547.0
10894.CH914,27854.0
10894.CH529,1354.0
10894.CH1610,16205.0
10894.CH95,32937.0
10894.CH2021,30729.0
10894.CH542,30707.0
10894.CH1472,93489.0
10894.CH1475,38319.0
10894.CH727,81625.0
10894.CH1617,125737.0
10894.CH1556,52807.0
10894.CH1633,75375.0
10894.CH1584,35774.0
10894.CH2069,117440.0
10894.CH1658,121519.0
10894.CH1451,25980.0
10894.CH40,13.0
10894.CH1519,5361.0
10894.CH620,152527.0
10894.CH1572,141128.0
10894.CH1894,28114.0
10894.CH871,106338.0
10894.CH1656,131046.0
10894.CH281,106610.0
10894.CH952,45944.0
10894.CH1862,5933.0
10894.CH1264,58583.0
10894.CH1434,70248.0
10894.CH939,48591.0
10894.CH1006,108394.0
10894.CH238,178135.0
10894.CH1308,45822.0
10894.CH1533,1521.0
10894.CH1684,14234.0
10894.CH855,12871.0
10894.CH980,12148.0
10894.CH1751,60369.0
10894.CH1022,75479.0
10894.CH1410,87519.0
10894.CH729,12854.0
10894.CH1240,43265.0
10894.CH976,71778.0
10894.CH1846,70146.0
10894.CH1392,84189.0
10894.CH1675,52970.0
10894.CH745,40313.0
10894.CH1247,1197.0
10894.CH1417,35201.0
10894.CH115,20.0
10894.CH1756,21774.0
10894.CH1364,142181.0
10894.CH1683,14018.0
10894.CH839,51034.0
10894.CH131,46.0
10894.CH1433,109041.0
10894.CH880,2290.0
10894.CH286,11472.0
10894.CH1651,54221.0
10894.CH1458,38226.0
10894.CH1719,80853.0
10894.CH22,34329.0
10894.CH270,66392.0
10894.CH1340,1539.0
10894.CH1295,66941.0
10894.CH990,59638.0
10894.CH1548,80570.0
10894.CH1373,22668.0
10894.CH11,262.0
10894.CH1523,39720.0
10894.CH1318,49725.0
10894.CH228,7114.0
10894.CH752,76262.0
10894.CH1662,13035.0
10894.CH1385,39971.0
10894.CH739,81508.0
10894.CH1609,85502.0
10894.CH530,95.0
10894.CH1400,136599.0
10894.CH2038,121252.0
10894.CH1507,77838.0
10894.CH589,58739.0
10894.CH2081,3617.0
10894.CH1282,61793.0
10894.CH1424,59743.0
10894.CH1646,24300.0
10894.CH897,39937.0
10894.CH2077,24677.0
10894.CH890,2132.0
10894.CH578,82516.0
10894.CH1448,28910.0
10894.CH771,67566.0
10894.CH1641,33203.0
10894.CH1875,21823.0
10894.CH945,92383.0
10894.CH1762,63926.0
10894.CH652,58256.0
10894.CH1883,50396.0
10894.CH2086,23050.0
10894.CH787,97170.0
10894.CH1500,75960.0
10894.CH680,99266.0
10894.CH2054,192781.0
10894.CH1382,62050.0
10894.CH1665,156529.0
10894.CH1919,9298.0
10894.CH1524,39769.0
10894.CH1374,75943.0
10894.CH244,131239.0
10894.CH16,103205.0
10894.CH676,36000.0
10894.CH1541,28515.0
10894.CH1748,105600.0
10894.CH1494,43180.0
10894.CH613,157275.0
10894.CH1723,35915.0
10894.CH221,12023.0
10894.CH827,50779.0
10894.CH552,79104.0
10894.CH1050,164234.0
10894.CH1259,125477.0
10894.CH1409,92999.0
10894.CH302,1986.0
10894.CH904,38725.0
10894.CH1834,44084.0
10894.CH57,109758.0
10894.CH1707,65073.0
10894.CH789,71086.0
10894.CH1565,25217.0
10894.CH920,36320.0
10894.CH1810,70996.0
10894.CH1593,9281.0
10894.CH1446,3860.0
10894.CH576,136795.0
10894.CH298,150.0
10894.CH1441,41183.0
10894.CH571,28504.0
10894.CH143,135558.0
10894.CH1623,123752.0
10894.CH927,66567.0
10894.CH1018,59605.0
10894.CH269,86195.0
10894.CH630,47668.0
10894.CH1700,95312.0
10894.CH1509,11219.0
10894.CH202,61470.0
10894.CH1332,1944.0
10894.CH903,52710.0
10894.CH1235,60784.0
10894.CH968,15988.0
10894.CH1858,1124.0
10894.CH167,77147.0
10894.CH1465,22336.0
10894.CH1910,4343.0
10894.CH226,1064.0
10894.CH614,142504.0
10894.CH1724,65635.0
10894.CH1493,62032.0
10894.CH191,88407.0
10894.CH23,610.0
10894.CH2097,156644.0
10894.CH1294,96377.0
10894.CH1511,5420.0
10894.CH2061,157887.0
10894.CH1650,32530.0
10894.CH1459,9241.0
10894.CH1535,29497.0
10894.CH986,20078.0
10894.CH1365,145939.0
10894.CH1682,112598.0
10894.CH1416,128652.0
10894.CH1393,32133.0
10894.CH2045,105303.0
10894.CH1674,85481.0
10894.CH1840,41497.0
10894.CH970,7571.0
10894.CH1246,101967.0
10894.CH1241,59633.0
10894.CH696,74038.0
10894.CH2042,162152.0
10894.CH1394,35246.0
10894.CH1411,567.0
10894.CH728,153811.0
10894.CH1362,59661.0
10894.CH252,101836.0
10894.CH660,11143.0
10894.CH1559,118123.0
10894.CH239,236402.0
10894.CH1532,62128.0
10894.CH1435,22354.0
10894.CH1657,69236.0
10894.CH280,207374.0
10894.CH886,2462.0
10894.CH2066,75897.0
10894.CH1863,6921.0
10894.CH1265,31337.0
10894.CH1895,51204.0
10894.CH1774,46482.0
10894.CH644,2465.0
10894.CH276,1174.0
10894.CH1348,23796.0
10894.CH596,115187.0
10894.CH1573,82883.0
10894.CH815,7667.0
10894.CH41,37.0
10894.CH1711,42184.0
10894.CH1585,81395.0
10894.CH1659,100958.0
10894.CH769,100931.0
10894.CH560,36729.0
10894.CH139,85220.0
10894.CH330,62665.0
10894.CH2003,29860.0
10894.CH1632,85233.0
10894.CH1735,44073.0
10894.CH65,43293.0
10894.CH831,38071.0
10894.CH1557,91256.0
10894.CH180,107.0
10894.CH1482,36492.0
10894.CH1616,31776.0
10894.CH314,296.0
10894.CH1822,27688.0
10894.CH1046,53780.0
10894.CH1248,87034.0
10894.CH171,42504.0
10894.CH1418,4555.0
10894.CH1611,75311.0
10894.CH721,20323.0
10894.CH09,7778.0
10894.CH1906,33903.0
10894.CH1300,150160.0
10894.CH602,85480.0
10894.CH1732,71600.0
10894.CH1635,58579.0
10894.CH705,13898.0
10894.CH1457,107212.0
10894.CH155,96785.0
10894.CH626,158271.0
10894.CH1716,66670.0
10894.CH214,54028.0
10894.CH46,27583.0
10894.CH1324,10556.0
10894.CH1922,109772.0
10894.CH1949,71280.0
10894.CH879,49256.0
10894.CH1512,95643.0
10894.CH2094,9754.0
10894.CH795,7131.0
10894.CH640,38677.0
10894.CH1579,7494.0
10894.CH1891,12383.0
10894.CH2009,11384.0
10894.CH1638,79235.0
10894.CH1786,43362.0
10894.CH1867,27896.0
10894.CH763,157822.0
10894.CH1653,29885.0
10894.CH664,43126.0
10894.CH1366,68459.0
10894.CH256,96130.0
10894.CH04,2178.0
10894.CH1681,132082.0
10894.CH1488,65224.0
10894.CH1536,17186.0
10894.CH1390,28505.0
10894.CH2046,189418.0
10894.CH747,42100.0
10894.CH1677,39272.0
10894.CH692,96416.0
10894.CH99,122995.0
10894.CH1415,5095.0
10894.CH1828,10602.0
10894.CH1229,10403.0
10894.CH1412,6981.0
10894.CH1242,1107.0
10894.CH974,40046.0
10894.CH740,43017.0
10894.CH1670,129637.0
10894.CH1991,53172.0
10894.CH2041,152855.0
10894.CH1397,68436.0
10894.CH1531,1511.0
10894.CH608,92583.0
10894.CH1686,6045.0
10894.CH251,64022.0
10894.CH1967,7568.0
10894.CH982,50602.0
10894.CH2065,16318.0
10894.CH885,6645.0
10894.CH1266,74178.0
10894.CH1436,8099.0
10894.CH1290,69708.0
10894.CH1943,20370.0
10894.CH27,119655.0
10894.CH1515,5520.0
10894.CH1926,22509.0
10894.CH1320,4542.0
10894.CH1712,7124.0
10894.CH595,73275.0
10894.CH1898,14.0
10894.CH701,125610.0
10894.CH1586,9274.0
10894.CH1453,10342.0
10894.CH859,20733.0
10894.CH1688,63856.0
10894.CH1481,72749.0
10894.CH606,151848.0
10894.CH1736,22021.0
10894.CH234,172375.0
10894.CH1902,48808.0
10894.CH1477,47255.0
10894.CH547,79574.0
10894.CH1615,58575.0
10894.CH119,663.0
10894.CH916,45600.0
10894.CH722,75630.0
10894.CH1042,28644.0
10894.CH1470,166400.0
10894.CH540,31.0
10894.CH835,51344.0
10894.CH233,18410.0
10894.CH601,29156.0
10894.CH1731,21758.0
10894.CH258,677.0
10894.CH1368,79740.0
10894.CH1553,52165.0
10894.CH1454,14965.0
10894.CH564,61502.0
10894.CH1581,41527.0
10894.CH334,97484.0
10894.CH932,47364.0
10894.CH1715,94463.0
10894.CH45,42396.0
10894.CH811,34408.0
10894.CH619,71273.0
10894.CH1520,66108.0
10894.CH672,10530.0
10894.CH1370,84762.0
10894.CH240,472.0
10894.CH101,1562.0
10894.CH558,186111.0
10894.CH751,1570.0
10894.CH1386,97805.0
10894.CH2050,119532.0
10894.CH1253,105776.0
10894.CH684,52434.0
10894.CH783,56915.0
10894.CH264,25076.0
10894.CH2082,89847.0
10894.CH1887,66458.0
10894.CH656,24108.0
10894.CH1871,112349.0
10894.CH1599,108237.0
10894.CH775,71228.0
10894.CH1645,124163.0
10894.CH2074,152051.0
10894.CH1427,107295.0
10894.CH1629,62254.0
10894.CH946,81363.0
10894.CH1270,33083.0
10894.CH208,25860.0
10894.CH1568,38841.0
10894.CH1955,17229.0
10894.CH263,153271.0
10894.CH1254,4803.0
10894.CH1852,53664.0
10894.CH962,32006.0
10894.CH2057,192142.0
10894.CH1381,13363.0
10894.CH909,75591.0
10894.CH534,58130.0
10894.CH1404,35891.0
10894.CH1377,125627.0
10894.CH15,77605.0
10894.CH1499,58251.0
10894.CH994,77092.0
10894.CH1527,775.0
10894.CH1720,101211.0
10894.CH1529,40408.0
10894.CH222,5.0
10894.CH1312,64425.0
10894.CH1914,303892.0
10894.CH1603,35296.0
10894.CH733,56920.0
10894.CH1038,104312.0
10894.CH1668,33065.0
10894.CH758,102427.0
10894.CH163,71308.0
10894.CH583,29182.0
10894.CH800,31515.0
10894.CH1336,274.0
10894.CH1704,18449.0
10894.CH147,50793.0
10894.CH1878,19510.0
10894.CH1590,73159.0
10894.CH1445,19310.0
10894.CH1627,57045.0
10894.CH717,4432.0
10894.CH1620,12928.0
10894.CH710,38072.0
10894.CH1429,51506.0
10894.CH322,18511.0
10894.CH1442,13879.0
10894.CH572,35545.0
10894.CH1597,52777.0
10894.CH1703,3773.0
10894.CH1331,22759.0
10894.CH1937,255432.0
10894.CH807,16343.0
10894.CH1561,117858.0
10894.CH1768,62966.0
10894.CH584,117001.0
10894.CH1388,27604.0
10894.CH1466,132133.0
10894.CH1236,25238.0
10894.CH306,695.0
10894.CH81,76059.0
10894.CH1604,49990.0
10894.CH734,5098.0
10894.CH1490,109604.0
10894.CH1699,109090.0
10894.CH1545,136109.0
10894.CH823,5272.0
10894.CH77,71973.0
10894.CH1727,78768.0
10894.CH624,43533.0
10894.CH1326,1568.0
10894.CH216,1410.0
10894.CH1576,9025.0
10894.CH565,74453.0
10894.CH958,49463.0
10894.CH1580,46.0
10894.CH1487,137394.0
10894.CH1369,122551.0
10894.CH185,9.0
10894.CH1552,111463.0
10894.CH1302,510.0
10894.CH232,38608.0
10894.CH1539,25979.0
10894.CH600,46856.0
10894.CH541,53006.0
10894.CH1471,20431.0
10894.CH2049,93559.0
10894.CH723,39614.0
10894.CH1614,50849.0
10894.CH910,16838.0
10894.CH1398,118453.0
10894.CH546,64498.0
10894.CH1476,16212.0
10894.CH607,128114.0
10894.CH1903,49443.0
10894.CH1555,3171.0
10894.CH1587,12985.0
10894.CH1452,50288.0
10894.CH1804,1133.0
10894.CH934,41074.0
10894.CH1439,96271.0
10894.CH700,79505.0
10894.CH28,186156.0
10894.CH594,44702.0
10894.CH648,51530.0
10894.CH1571,26184.0
10894.CH1899,39710.0
10894.CH819,50164.0
10894.CH793,68311.0
10894.CH274,16.0
10894.CH1344,111350.0
10894.CH135,102061.0
10894.CH765,90227.0
10894.CH282,2505.0
10894.CH884,40019.0
10894.CH951,35427.0
10894.CH1780,28761.0
10894.CH1687,16043.0
10894.CH250,121247.0
10894.CH1360,60977.0
10894.CH69,4.0
10894.CH1739,159765.0
10894.CH1671,6455.0
10894.CH741,50602.0
10894.CH1478,22803.0
10894.CH548,62863.0
10894.CH1396,7396.0
10894.CH318,559.0
10894.CH1026,114188.0
10894.CH1676,70982.0
10894.CH746,29564.0
10894.CH1537,22081.0
10894.CH1961,65174.0
10894.CH851,26846.0
10894.CH257,70963.0
10894.CH05,1101.0
10894.CH1680,44227.0
10894.CH1489,36799.0
10894.CH1260,63301.0
10894.CH350,1955.0
10894.CH159,106666.0
10894.CH956,79323.0
10894.CH1866,41615.0
10894.CH1652,120355.0
10894.CH1002,43501.0
10894.CH1430,65138.0
10894.CH709,19672.0
10894.CH21,3400.0
10894.CH875,38754.0
10894.CH794,29012.0
10894.CH1890,7235.0
10894.CH1296,56529.0
10894.CH1513,27255.0
10894.CH1314,11285.0
10894.CH1979,8066.0
10894.CH1544,55928.0
10894.CH2034,20408.0
10894.CH735,22731.0
10894.CH1605,101452.0
10894.CH1389,61872.0
10894.CH1560,18796.0
10894.CH1330,1121.0
10894.CH806,78789.0
10894.CH1596,14891.0
10894.CH711,18633.0
10894.CH1621,63556.0
10894.CH1428,110562.0
10894.CH922,45871.0
10894.CH1626,86266.0
10894.CH1879,49081.0
10894.CH1591,44454.0
10894.CH1798,27290.0
10894.CH801,63647.0
10894.CH1931,52884.0
10894.CH582,8687.0
10894.CH1289,146510.0
10894.CH1567,71021.0
10894.CH1460,16011.0
10894.CH759,51476.0
10894.CH1669,186117.0
10894.CH2058,157359.0
10894.CH1602,111737.0
10894.CH2033,132533.0
10894.CH87,19365.0
10894.CH1230,30983.0
10894.CH1543,61544.0
10894.CH1496,2415.0
10894.CH1378,49190.0
10894.CH1313,409.0
10894.CH71,136491.0
10894.CH1915,25120.0
10894.CH246,1756.0
10894.CH1376,72596.0
10894.CH1691,19567.0
10894.CH1744,18575.0
10894.CH908,47999.0
10894.CH89,18764.0
10894.CH1405,1858.0
10894.CH535,66447.0
10894.CH1380,14336.0
10894.CH757,37444.0
10894.CH1569,51953.0
10894.CH262,128282.0
10894.CH1352,1585.0
10894.CH1502,34869.0
10894.CH209,105466.0
10894.CH294,1915.0
10894.CH892,1332.0
10894.CH1271,8383.0
10894.CH1628,20058.0
10894.CH123,19.0
10894.CH346,843.0
10894.CH1870,25881.0
10894.CH1598,69019.0
10894.CH1644,44632.0
10894.CH1505,46137.0
10894.CH782,21976.0
10894.CH863,15060.0
10894.CH1886,31543.0
10894.CH1469,155230.0
10894.CH559,116620.0
10894.CH964,58140.0
10894.CH1252,22442.0
10894.CH1030,249.0
10894.CH1743,11718.0
10894.CH1696,29664.0
10894.CH847,34860.0
10894.CH618,30429.0
10894.CH1728,62884.0
10894.CH1521,65036.0
10894.CH78,24.0
10894.HR4234,13942.0
10894.HR5600,25522.0
10894.HR4183,152413.0
10894.HR4911,60125.0
10894.HR4317,155617.0
10894.HR3948,13256.0
10894.HR5118,133207.0
10894.HR3923,634.0
10894.HR4649,108097.0
10894.HR5074,126912.0
10894.HR4595,91463.0
10894.HR5593,4311.0
10894.HR4622,263573.0
10894.HR4210,143830.0
10894.HR5082,151558.0
10894.HR4084,113986.0
10894.DNA.Ext.NC4,2368.0
10894.HR4358,94988.0
10894.HR4701,118391.0
10894.BLANK.2.12G,18.0
10894.HR4508,62139.0
10894.HR5509,160817.0
10894.DNA.Ext.NC3,586.0
10894.HR4083,17549.0
10894.HR5085,125991.0
10894.HR4217,8330.0
10894.HR5018,4.0
10894.HR4625,54800.0
10894.HR5623,152177.0
10894.HR5594,39720.0
10894.HR4592,39600.0
10894.HR5073,18266.0
10894.HR5648,8720.0
10894.HR3924,68189.0
10894.HR4495,8411.0
10894.HR4310,116892.0
10894.HR4119,13433.0
10894.HR4408,1149.0
10894.HR4233,121609.0
10894.HR5032,128981.0
10894.HR5609,105711.0
10894.HR4918,28105.0
10894.HR4525,20491.0
10894.HR5694,110607.0
10894.HR5646,118585.0
10894.HR4640,2897.0
10894.HR5016,250644.0
10894.HR4219,94136.0
10894.HR4284,26341.0
10894.HR5507,165993.0
10894.HR3965,16001.0
10894.HR4506,15473.0
10894.HR4283,95247.0
10894.BLANK.6.12F,237.0
10894.HR5641,9726.0
10894.HR4522,71258.0
10894.HR3946,32742.0
10894.HR4401,13190.0
10894.HR5035,9268.0
10894.HR4634,9193.0
10894.HR5632,148508.0
10894.HR4206,30098.0
10894.HR5659,4179.0
10894.HR5062,115696.0
10894.HR4717,55030.0
10894.HR4325,154411.0
10894.HR5573,55218.0
10894.HR4575,32444.0
10894.HR5141,190508.0
10894.BLANK.3.12A,20.0
10894.HR5046,169081.0
10894.HR4472,116670.0
10894.HR4195,123620.0
10894.HR4419,7692.0
10894.HR4610,110736.0
10894.HR4484,135633.0
10894.HR3935,1171.0
10894.HR4551,126403.0
10894.HR4907,129359.0
10894.HR4301,19190.0
10894.BLANK.2.11E,178.0
10894.HR4734,131130.0
10894.HR4306,140834.0
10894.HR4900,273706.0
10894.HR3959,564616.0
10894.HR4556,38146.0
10894.HR5550,125743.0
10894.HR3932,73630.0
10894.HR5611,7757.0
10894.HR4617,169682.0
10894.HR4225,3738.0
10894.HR4475,1082.0
10894.HR4140,13456.0
10894.BLANK.3.12F,11.0
10894.HR3916,11837.0
10894.HR4572,7269.0
10894.HR5574,149544.0
10894.HR4322,21990.0
10894.HR5065,141806.0
10894.HR4633,23924.0
10894.BLANK.1.10H,8.0
10894.HR5650,179941.0
10894.HR4264,20264.0
10894.HR5718,142230.0
10894.HR4517,86592.0
10894.HR5123,113713.0
10894.HR3918,11423.0
10894.BLANK.3.12H,12.0
10894.HR4240,135840.0
10894.HR4672,300512.0
10894.HR5024,3275.0
10894.HR4410,4198.0
10894.HR4363,153764.0
10894.HR3957,7063.0
10894.HR4101,41970.0
10894.HR5535,130087.0
10894.HR4533,137417.0
10894.HR4534,4714.0
10894.HR5532,1007.0
10894.HR4909,165024.0
10894.HR5100,131488.0
10894.HR3950,142551.0
10894.HR5618,116106.0
10894.HR4417,212780.0
10894.HR5023,331.0
10894.HR4247,625165.0
10894.HR4340,182132.0
10894.HR4893,58073.0
10894.HR4122,42236.0
10894.HR4510,174709.0
10894.HR4719,214218.0
10894.HR5516,131199.0
10894.HR4263,136840.0
10894.HR5657,127172.0
10894.HR4651,10717.0
10894.HR4208,8186.0
10894.HR4400,12456.0
10894.HR5034,23048.0
10894.HR4523,6679.0
10894.HR3947,7990.0
10894.HR5640,105555.0
10894.BLANK.6.12G,222.0
10894.BLANK.1.11H,9.0
